student_id,tenth_percentage,inter_percentage,cgpa,coding_score,dsa_score,projects_count,internships,aptitude_score,communication_skill,mock_interview_score,certifications,placement_status
3863,71.06,92.02,6.47,23,73,3,1,38,33,40,1,0
3864,65.98,81.47,9.25,92,63,3,1,95,82,30,2,1
3865,59.55,55.55,8.47,52,68,5,2,48,94,69,4,1
3866,70.26,84.89,8.21,56,21,4,2,83,84,25,0,0
3867,72.77,72.97,8.83,72,91,2,0,33,71,34,1,1
3868,84.06,79.32,6.23,43,89,0,3,49,84,30,3,0
3869,83.3,82.91,7.97,70,28,2,2,90,27,46,3,0
3870,58.01,70.06,7.21,60,20,1,2,40,27,98,1,0
3871,72,94.44,8.76,48,88,2,0,84,33,64,4,1
3872,62.82,60.76,6.48,78,28,0,0,23,43,57,2,0
3873,61.74,83.88,8.09,59,33,0,3,65,83,23,2,0
3874,90.57,55.19,9.23,70,46,0,1,27,44,97,4,1
3875,56.8,94.76,6.93,69,28,3,1,37,25,64,0,0
3876,73.02,59.84,5.32,55,55,3,3,79,20,29,1,0
3877,62.23,59.08,7.48,98,98,1,3,64,52,73,2,1
3878,92.81,69.32,6.66,79,22,2,3,91,33,48,4,0
3879,78.95,71.06,8.23,37,42,4,0,50,82,31,2,0
3880,64.95,64.21,9.56,39,92,5,1,47,75,75,2,1
3881,76.6,80.16,7.33,24,49,1,3,83,81,59,0,0
3882,86.45,74.05,7.24,37,38,4,3,56,47,56,2,0
3883,96.2,56.47,8.14,59,86,4,1,86,48,85,1,1
3884,64.48,68.75,5.5,20,69,1,1,98,42,39,4,0
3885,93.11,89.85,6.22,38,67,2,0,87,63,31,0,0
3886,95.18,84.66,9.41,45,22,5,2,54,57,57,0,0
3887,94.41,86.17,8.22,48,85,4,2,55,68,49,4,1
3888,82.32,85.02,5.06,78,46,3,0,76,62,66,1,0
3889,82.08,68.37,5.98,82,59,3,0,89,29,93,2,1
3890,72.34,59.29,8.28,81,37,1,1,23,46,90,2,0
3891,87.35,66.72,8.67,67,46,5,0,68,27,61,1,1
3892,77.85,90.77,9.03,81,30,5,0,58,87,24,3,1
3893,84.13,97.16,6.4,37,58,4,3,37,49,67,4,0
3894,73.42,76.24,9.47,85,38,1,0,79,32,70,1,1
3895,86.45,55.42,7.65,46,26,5,0,29,77,31,2,0
3896,90.45,61.02,8.34,25,76,5,3,42,22,29,4,0
3897,61.3,68.85,7.86,89,21,3,1,87,24,56,4,0
3898,90.82,79.88,5.59,78,57,1,1,78,41,85,2,0
3899,78.23,58.23,9.62,25,24,4,0,26,77,86,1,0
3900,91.32,95.56,5.59,50,97,4,0,32,85,33,3,0
3901,73.55,70.7,6.22,75,55,3,2,22,59,66,4,0
3902,71.3,94.24,8.91,73,87,0,3,59,24,39,4,1
3903,94.35,88.56,7.97,60,96,0,2,30,35,71,4,1
3904,65.8,87.48,9.02,37,76,5,0,99,34,87,1,1
3905,91.3,81.09,7.48,42,39,2,2,70,96,45,4,0
3906,75.81,81.95,6.81,55,24,3,2,42,94,66,2,0
3907,77.11,82.43,9.42,44,43,2,1,51,99,98,2,1
3908,68.26,82.04,5.17,26,49,5,3,60,37,92,0,0
3909,79.64,78.81,9.11,39,47,3,1,61,66,22,4,0
3910,68.98,97.42,6.11,24,72,4,1,57,23,21,3,0
3911,56.69,86.49,9.07,37,70,3,2,86,72,60,0,1
3912,66.7,88.41,5.67,52,26,1,3,91,77,49,4,0
3913,55.27,92.52,7.79,98,61,2,0,97,94,56,4,1
3914,97.07,64.27,9.26,54,54,3,3,91,77,22,1,1
3915,96.53,58.6,7.27,84,53,2,1,94,78,28,1,1
3916,71.99,75.76,8.58,82,92,5,2,61,53,27,2,1
3917,86.32,77.11,8.86,91,95,3,0,62,49,28,0,1
3918,69.87,90.65,8.54,90,73,0,1,52,73,36,0,1
3919,83.86,74.08,9.44,60,48,2,2,98,87,43,0,1
3920,89.63,79.55,7.14,69,29,4,1,56,97,91,2,1
3921,95.71,77.66,5.83,49,46,4,2,97,94,33,3,0
3922,72.21,56.64,5.23,57,32,3,3,76,87,73,3,0
3923,88.68,81.45,6.18,54,61,4,1,83,45,99,3,1
3924,66.43,90.61,5.69,85,56,4,3,83,22,37,0,0
3925,97.58,61.77,7.68,65,80,2,3,79,76,58,4,1
3926,56.11,80.56,5.89,27,98,3,2,71,56,66,0,0
3927,80.95,80.53,5.19,87,40,2,0,91,57,46,4,0
3928,83.36,62.06,5.17,56,22,3,3,87,60,90,1,0
3929,84.59,60.31,8.99,32,27,4,1,46,23,53,2,0
3930,60.18,97.14,7.84,92,89,3,1,78,45,38,3,1
3931,95.36,71.93,6.72,64,36,5,2,38,58,25,0,0
3932,62.79,64.78,9.29,48,29,3,3,22,61,49,0,0
3933,81.78,62.37,5.34,60,32,1,0,92,30,31,1,0
3934,64.58,83.71,9.71,75,31,3,0,58,30,34,4,0
3935,68.21,81.21,7.96,35,85,1,1,85,73,58,3,1
3936,78.5,82.67,5.88,31,93,2,2,92,57,83,2,1
3937,72.94,58.78,8.26,85,42,1,3,75,39,83,4,1
3938,61.89,93.42,8.66,81,84,2,1,25,45,34,4,1
3939,62.35,71.74,7.06,38,71,3,2,47,95,77,3,1
3940,72.98,68.47,9.14,49,80,2,0,67,33,86,2,1
3941,87.56,74.88,5.72,35,45,4,1,67,69,20,3,0
3942,93.61,71.77,6.34,32,34,5,2,86,44,26,3,0
3943,58.62,92.13,5.45,88,41,3,0,73,74,28,0,0
3944,71.9,94.96,6.01,42,84,1,2,35,70,20,2,0
3945,59.31,68.05,6.15,81,45,5,1,54,29,24,4,0
3946,55.71,92.15,9.4,50,40,0,3,94,33,66,3,1
3947,83.45,88.61,5.37,72,43,5,2,49,24,29,1,0
3948,80.91,95.02,7.05,36,35,3,3,67,76,21,2,0
3949,62.01,65.57,7.56,68,51,5,1,88,41,42,1,1
3950,65.05,79.81,9.31,68,35,5,0,27,94,75,4,1
3951,56.02,66.81,9.79,86,96,4,2,70,48,38,2,1
3952,90.9,90.44,8.62,45,61,2,0,29,26,57,0,0
3953,96.91,55.23,9.66,32,51,5,3,47,37,66,2,1
3954,60.82,79.29,8.78,57,69,1,3,55,50,95,4,1
3955,64.95,69.59,9.62,41,60,1,0,79,62,94,0,1
3956,92.34,68.88,8.39,48,43,4,1,29,54,71,4,0
3957,94.84,82.73,5.38,64,32,5,3,33,90,68,2,0
3958,73.04,91.61,6.93,65,94,5,1,82,23,90,4,1
3959,57.18,81.2,8.1,58,98,4,0,66,70,42,2,1
3960,56.69,91.69,6.68,88,29,3,1,88,49,69,0,0
3961,79.68,66.38,6.31,97,61,0,3,75,72,36,2,1
3962,71.89,77.34,7.77,87,60,0,0,25,93,67,4,1
3963,56.23,74.37,9.48,58,22,2,1,38,33,21,4,0
3964,80.08,55.5,5.17,39,74,1,1,71,55,88,4,0
3965,55.49,78.94,8.69,96,35,3,2,81,31,81,1,1
3966,88.86,83.45,8.47,87,63,1,3,68,95,32,1,1
3967,68.18,80.45,9.63,54,49,3,2,97,53,80,1,1
3968,56.73,86.66,9.47,27,56,4,1,30,45,30,3,0
3969,80.3,79.57,8.66,71,79,2,3,65,25,46,2,1
3970,72.1,57.87,7.5,59,96,4,0,88,72,54,1,1
3971,96.87,60.01,5.98,55,43,1,0,64,34,37,4,0
3972,78.4,80.65,7.62,25,45,2,0,77,38,87,4,0
3973,66.84,66.82,8.67,89,77,5,1,51,66,80,1,1
3974,85.51,58.42,9.3,92,28,3,1,29,96,60,1,1
3975,66.67,73.47,8.79,35,80,3,0,32,80,62,4,1
3976,93.88,78.84,5.94,65,38,2,2,32,71,68,1,0
3977,71.11,69.14,7.88,78,47,4,2,55,37,30,3,0
3978,78.64,85.98,6.59,57,26,2,3,92,79,86,3,1
3979,57.17,82.68,5.04,37,64,4,3,38,66,70,3,0
3980,73.32,69.31,5.96,31,82,2,0,26,76,71,0,0
3981,90.79,87.46,5.54,73,56,4,1,34,52,62,3,0
3982,89.64,82.89,9.05,66,35,0,1,65,51,77,4,0
3983,64.65,82.41,6.24,20,24,2,3,97,23,97,0,0
3984,64.72,78.8,6.37,34,48,4,0,67,60,89,4,0
3985,90.14,55.49,9.61,99,71,5,3,85,38,48,4,1
3986,95.01,84.95,6.82,40,42,1,2,97,26,50,1,0
3987,59.1,71.17,5.05,20,25,1,0,23,45,47,2,0
3988,74.35,95.53,6.36,86,55,2,0,22,70,69,3,0
3989,69.51,90.17,5.57,31,76,2,0,22,75,55,2,0
3990,92.44,80.27,5.49,47,52,3,2,94,90,38,2,0
3991,58.59,65.84,5.37,58,68,4,0,88,94,86,1,1
3992,64.08,63.76,7.85,56,60,2,3,47,70,31,2,0
3993,87.36,69.64,5.91,79,99,1,2,42,27,95,3,1
3994,57.21,75.49,6.73,50,74,1,1,49,32,43,0,0
3995,76.18,67.73,9.14,77,45,1,3,81,51,84,4,1
3996,74.01,77.14,7.04,30,56,4,3,70,53,99,3,1
3997,69.38,62.11,9.4,48,96,0,3,60,37,40,1,1
3998,71.97,97.04,7.39,32,36,2,2,83,98,45,0,0
3999,77.79,59.64,6.91,70,51,0,3,62,74,54,1,0
4000,61.94,95.07,8.6,73,47,4,2,95,62,99,3,1
4001,79.6,94.28,5.35,38,44,5,0,77,43,77,4,0
4002,89.63,77.59,5.43,77,66,2,1,78,40,61,2,0
4003,87.69,86.17,8.13,55,41,3,0,59,37,48,2,0
4004,61.62,73.75,7.34,47,80,2,3,65,33,48,1,0
4005,61.42,82.09,8.79,87,63,2,2,81,72,28,0,1
4006,66.53,69.64,9.4,22,39,2,2,68,38,97,4,0
4007,70.53,67.95,6.86,60,69,2,0,98,96,91,1,1
4008,72.56,79.86,7.86,54,66,5,3,42,76,21,4,1
4009,84.23,76.42,7.4,95,66,2,1,63,83,94,1,1
4010,57.44,79.92,9.71,95,91,4,2,63,99,21,0,1
4011,56.49,67.33,8.99,69,70,2,2,38,21,37,3,0
4012,71.85,70.78,9.38,93,74,5,3,63,76,88,2,1
4013,84.98,58.61,6.22,49,97,4,2,30,53,76,4,1
4014,63.32,57.25,8.71,91,58,2,3,79,68,90,4,1
4015,82.58,65.9,6.27,96,33,2,3,57,73,42,0,0
4016,66.17,58.19,6,89,88,4,1,22,41,38,4,1
4017,93.1,59.46,9.53,73,66,2,3,35,63,38,3,1
4018,93.51,89.96,5.09,90,40,5,0,28,54,77,3,0
4019,67.78,56.67,9.63,70,34,1,1,60,48,68,0,0
4020,64.89,83.33,5.72,47,20,2,3,57,25,64,1,0
4021,72.69,66.72,8.93,83,99,3,3,88,56,47,1,1
4022,65.34,92.48,6.32,40,29,4,1,84,77,94,4,0
4023,83.91,75.85,6.68,46,42,5,2,54,83,69,4,1
4024,90.52,68.14,6.04,46,37,2,1,54,50,30,0,0
4025,83.94,77.26,7.81,96,77,2,2,95,69,74,3,1
4026,90.45,71.42,6.67,69,92,4,1,67,99,28,0,1
4027,72.07,79.26,8.16,48,96,0,1,27,79,33,1,0
4028,61.72,59.92,5.08,58,71,5,0,46,33,40,3,0
4029,86.73,97.87,5.31,76,65,5,1,28,89,67,4,1
4030,70.5,73.3,5.48,56,32,1,0,49,30,77,1,0
4031,83.86,69.97,7.01,83,36,1,3,33,46,88,2,0
4032,66.64,85.54,8.91,67,86,2,2,42,88,28,1,1
4033,58.49,70.65,9.26,41,80,4,2,48,98,86,3,1
4034,97.68,90.83,6.18,49,84,3,0,45,57,97,3,1
4035,61.72,74.53,7.76,47,72,2,2,34,81,37,0,0
4036,97.5,85.94,8.69,42,24,1,2,92,72,31,3,0
4037,97.02,59.62,6.39,23,51,2,1,92,99,97,2,0
4038,89.13,91.38,6.96,22,64,4,0,86,37,35,2,0
4039,83.36,86.64,7.52,80,75,5,2,35,71,56,3,1
4040,79.85,64.1,5.65,23,24,5,3,32,43,39,4,0
4041,92.24,61.25,5.12,84,95,5,0,43,26,39,3,0
4042,67.45,68.6,5.73,31,53,5,1,81,33,34,4,0
4043,75.11,96.97,8.01,32,80,3,3,76,69,44,3,1
4044,81.63,66.04,5.35,53,99,0,2,55,43,36,1,0
4045,72.68,74.61,5.91,78,81,3,2,79,98,31,3,1
4046,73.38,56.29,6.62,92,88,2,0,92,32,61,1,1
4047,69.2,72.08,5.37,50,82,1,2,41,38,58,4,0
4048,79.26,79.57,5.92,90,63,4,0,22,48,75,3,1
4049,91.57,95.98,9.37,32,47,2,2,55,41,72,4,0
4050,63.67,77.22,5.09,73,89,0,3,55,21,90,2,1
4051,95.18,90.22,8.14,21,32,4,1,29,96,91,0,0
4052,84.63,78.53,6.85,52,62,4,3,40,55,66,4,1
4053,90.4,56.75,8.23,69,49,4,1,68,57,44,1,1
4054,78.92,68.55,7.83,26,45,2,0,28,37,69,0,0
4055,88.52,79.75,6.07,37,82,0,2,98,70,52,3,0
4056,55.7,95.88,9.07,70,92,2,3,71,34,93,1,1
4057,90.19,91.94,7.36,27,76,4,2,67,71,48,0,0
4058,56.73,64.82,8.95,74,83,4,0,79,36,22,0,1
4059,93.27,64.46,6.95,95,99,1,1,69,96,58,4,1
4060,97.65,63.65,9.73,62,68,3,3,58,41,23,3,1
4061,67.64,94.67,8.7,78,71,2,1,35,73,56,3,1
4062,64.04,91.66,9.64,49,82,0,1,47,71,25,3,0
4063,87.91,88.32,7.47,78,32,4,0,25,65,29,4,0
4064,65.88,71.89,7.27,28,64,2,1,80,23,31,4,0
4065,92.22,76.69,8.63,87,65,3,0,25,26,85,3,1
4066,59.42,74.97,9.23,58,96,2,1,85,29,22,0,1
4067,60.42,65.9,9.63,30,60,3,1,59,34,84,3,1
4068,97.1,76.72,6.56,21,65,2,3,90,45,83,4,0
4069,83.98,56.31,8.83,42,20,1,0,81,99,54,3,0
4070,91.42,60.67,6.01,82,92,2,2,47,59,43,4,1
4071,68.95,93.12,7.62,41,87,5,2,99,80,66,3,1
4072,84.09,87.32,5.86,80,31,1,2,66,35,71,0,0
4073,80.55,73.18,6.67,45,92,3,3,28,37,53,0,0
4074,80.94,77.24,9.47,31,54,4,3,71,94,99,4,1
4075,84.35,70.91,5.7,51,52,4,1,34,95,44,4,0
4076,79.74,86.85,8.04,28,77,2,1,53,21,88,1,0
4077,73.45,88.72,7.85,88,54,0,2,39,73,48,2,1
4078,66.86,87.82,5.58,90,65,2,1,97,37,83,1,1
4079,88.05,86.07,6.56,52,85,1,1,79,73,72,4,1
4080,64.73,63.79,7.7,43,63,1,3,77,57,77,4,1
4081,84.77,69.53,5.9,88,45,3,2,94,92,60,3,1
4082,65.03,75.2,8.84,57,61,2,0,86,34,70,1,0
4083,81.89,69.22,9.67,30,96,3,2,21,83,37,2,1
4084,87.12,87.46,6.03,51,49,0,3,69,27,60,1,0
4085,64.4,69.16,5.9,83,51,4,2,33,65,80,0,1
4086,57.58,60.94,7.18,91,55,4,0,75,58,43,0,1
4087,60.63,72.16,8.59,39,38,2,1,88,71,66,1,0
4088,81.06,97.14,6.35,53,41,3,2,63,27,47,1,0
4089,91.53,64.71,5.1,61,84,3,3,65,69,55,4,1
4090,56.93,81.32,7.6,27,76,0,3,25,69,40,3,0
4091,86.57,73.62,9.59,85,30,3,2,27,87,75,0,1
4092,69.68,58.05,6.88,40,45,5,1,58,46,88,2,0
4093,75.58,75.98,7.02,98,67,5,1,63,96,45,3,1
4094,94.94,85.19,9.65,89,38,1,3,46,57,73,1,1
4095,69.27,77.07,8.33,24,31,5,3,35,40,63,0,0
4096,75.01,92.5,8.45,86,86,5,0,58,64,52,1,1
4097,55.59,67.42,7.7,62,75,1,1,20,77,45,0,0
4098,58.51,58.71,9.68,35,37,5,2,70,42,41,2,0
4099,66.12,95.27,8.31,92,24,5,3,82,73,39,3,1
4100,56.2,71.26,9.3,54,43,1,3,52,49,21,2,0
4101,82.15,79.79,8.36,62,97,2,3,69,35,60,2,1
4102,73.34,89.06,8.53,58,57,1,3,73,71,73,3,1
4103,78.57,68.95,6.39,29,86,1,1,46,60,76,3,0
4104,62.51,85.8,6.46,93,89,5,3,98,90,37,2,1
4105,67.73,60.82,8.76,39,95,4,1,38,43,24,1,0
4106,83.54,67.53,6.42,20,71,5,0,47,39,65,3,0
4107,96.51,61.22,7.7,25,94,2,0,42,46,94,2,0
4108,57.17,89.88,6.2,72,58,1,2,83,21,40,2,0
4109,93.29,64.57,8.92,65,78,0,3,58,79,41,2,1
4110,79.81,85.85,5.53,85,45,1,2,68,70,22,1,0
4111,79.25,95.56,8.98,57,84,2,1,78,20,28,4,1
4112,76.51,77.69,7.89,52,99,3,2,39,25,21,4,0
4113,57.98,78.22,5.9,86,67,5,2,80,57,47,3,1
4114,58.86,74.82,7.6,96,72,4,3,28,73,53,4,1
4115,80.84,69.01,6.36,54,28,4,1,42,79,72,0,0
4116,69.66,75.45,6.55,98,24,5,1,26,46,78,3,0
4117,94.44,80.92,6.69,64,91,5,3,50,99,29,3,1
4118,72.48,97.4,5.3,41,80,2,1,79,81,21,2,0
4119,61.16,95.32,9.73,87,40,1,0,80,82,67,0,1
4120,85.73,92.07,5.15,36,82,0,3,94,54,25,4,0
4121,67.61,93.23,8.18,24,39,1,3,45,77,63,3,0
4122,77.6,75.12,6.78,76,77,1,3,73,80,73,0,1
4123,85.01,83.27,8.1,59,64,0,0,50,55,90,1,0
4124,93.71,93.49,6.71,49,41,4,1,60,75,55,1,0
4125,89.06,71.9,8.23,61,96,1,0,47,86,27,2,1
4126,84.08,96.36,8.5,26,94,3,0,25,76,29,0,0
4127,84.22,72.88,8.31,90,82,3,0,53,60,52,3,1
4128,95.67,80.85,5.55,38,49,2,2,28,50,38,1,0
4129,67.72,85.52,8.15,60,82,2,1,31,22,37,1,0
4130,55.05,95.88,6.34,53,63,0,1,35,57,70,4,0
4131,66.69,65.52,5.14,41,86,0,3,90,72,42,4,0
4132,64.37,87.08,6.99,71,77,2,3,50,71,20,0,1
4133,83.46,77.4,7.08,25,84,5,2,52,43,78,4,1
4134,82.25,66.55,7.24,93,55,1,0,26,45,22,0,0
4135,80.52,88.39,8.38,44,25,5,3,22,92,29,3,0
4136,55.7,78.75,6.48,85,56,4,1,39,56,90,3,1
4137,86.34,83.42,6.51,29,94,3,3,24,67,68,3,1
4138,68.91,68.88,5.29,93,74,0,0,86,86,75,4,1
4139,83.6,75.69,8.3,45,96,2,2,57,60,35,4,1
4140,78.93,81.55,7.73,24,94,3,0,98,68,58,2,1
4141,69.74,72.41,6.68,87,78,5,3,75,47,95,1,1
4142,60.79,63.53,8.38,90,57,0,2,42,51,63,3,1
4143,59.06,96.35,7.58,69,44,0,2,21,90,27,4,0
4144,90.76,76.99,7.25,36,98,1,0,40,90,27,1,0
4145,94.49,86.56,7.45,30,96,0,3,97,51,64,3,1
4146,82.94,72.68,8.05,72,52,4,0,33,57,30,3,0
4147,59.45,70.27,8.17,69,32,0,3,81,39,44,1,0
4148,72.29,72.51,6.39,27,57,4,3,30,27,36,1,0
4149,86.34,72.6,5.68,81,77,5,1,23,87,74,4,1
4150,88.53,78.4,5.75,95,39,1,2,66,45,98,1,1
4151,60.08,78.37,8.07,48,36,4,3,39,98,75,1,1
4152,55,76.38,9.19,63,43,5,0,71,89,63,4,1
4153,85.62,60.8,6.97,64,45,3,0,35,67,72,3,0
4154,70.33,76.33,5.81,48,59,0,1,64,88,54,1,0
4155,65.94,62.27,8.63,78,51,2,1,27,65,58,2,0
4156,55.55,60.42,9,34,97,2,1,81,77,21,0,1
4157,78.23,95.1,9.23,89,56,4,2,40,89,44,1,1
4158,91.6,81.01,7.91,63,79,1,1,83,86,57,1,1
4159,96.18,83.36,9.13,55,76,4,2,49,48,87,0,1
4160,79.33,72.28,5.07,76,77,5,1,55,29,99,2,1
4161,77.12,94.09,5.51,83,86,5,2,24,90,51,3,1
4162,58.66,82.43,5.44,95,41,4,3,57,84,98,2,1
4163,78.6,88.07,8.42,57,77,4,1,38,84,97,0,1
4164,71.34,70.85,5.33,36,99,3,2,93,36,60,1,0
4165,81.11,96.28,7.38,46,92,5,3,46,41,98,3,1
4166,71.72,90.28,7.27,36,96,3,1,32,33,90,2,1
4167,65.33,91.72,6.49,82,93,4,3,28,25,26,2,1
4168,59.08,62.4,9.18,30,68,1,1,36,49,91,3,0
4169,68.54,66.65,5.82,83,68,0,0,63,66,37,2,0
4170,59.16,67.28,6.69,58,61,5,2,64,39,36,0,0
4171,62.61,66.65,8.72,21,59,2,0,61,35,96,3,0
4172,97.46,91.78,5.15,85,90,3,2,70,87,78,0,1
4173,74.1,56.37,8.23,73,65,5,0,77,53,30,3,1
4174,77.87,58.27,8.92,48,41,0,1,77,20,70,0,0
4175,92.57,66.78,9.47,64,40,3,0,49,96,26,1,0
4176,97.81,63.59,9.21,99,70,5,1,24,67,46,1,1
4177,80.06,64.97,6.53,50,33,3,2,27,27,78,2,0
4178,89.94,89.31,7.81,68,93,3,1,56,41,56,3,1
4179,69.06,79.21,5.37,28,28,4,0,66,87,24,3,0
4180,68.15,55.25,6.24,46,37,4,3,64,53,81,0,0
4181,72.32,73.46,5.45,75,32,3,2,24,79,91,2,0
4182,83.92,72.54,6.51,97,36,3,3,82,64,93,2,1
4183,84.33,59.9,9.2,64,44,2,3,66,56,98,3,1
4184,68.56,84.07,6.67,62,73,0,3,44,42,74,1,0
4185,60.73,85.19,7.7,41,35,0,3,69,43,35,3,0
4186,82.19,86,7.08,52,43,1,3,64,32,93,3,0
4187,60.52,86.32,7.2,46,94,1,0,49,88,75,4,1
4188,79.88,55,9.65,59,42,1,1,67,99,70,0,1
4189,84.82,96.02,6.42,45,60,4,1,70,79,87,0,1
4190,85.13,90.01,8.01,64,52,4,3,74,57,65,4,1
4191,87.4,93.87,7.02,64,61,2,0,74,67,80,2,1
4192,92.53,55.67,5.29,45,67,4,3,65,45,97,0,1
4193,76.5,95.16,7.35,89,37,1,3,50,96,52,2,1
4194,86.4,89.82,8.9,86,82,5,2,53,20,74,1,1
4195,81.62,91,5.47,25,97,3,0,93,23,37,2,0
4196,63.03,59.01,5.33,47,30,1,3,87,86,31,0,0
4197,56.1,86.77,5.74,86,43,2,1,52,99,93,2,1
4198,67.24,96.28,8.67,32,80,3,2,75,32,40,1,0
4199,74.05,84.18,8.48,82,83,4,3,77,58,97,4,1
4200,81.54,79.53,7.71,32,55,3,3,76,50,92,0,1
4201,91.55,95.66,7.25,96,96,5,3,36,43,45,1,1
4202,63.44,74.05,9.26,20,72,2,0,30,98,98,3,1
4203,60.4,80.77,8.68,59,66,4,3,90,24,40,4,1
4204,96.43,75.48,8.9,56,71,0,1,36,68,41,4,0
4205,59.65,95.11,8.9,50,98,1,2,29,30,74,0,1
4206,75.58,58.27,8.09,36,76,5,0,45,43,65,1,0
4207,80.18,76.55,7.2,28,94,5,2,25,64,60,3,1
4208,78.28,84.54,9.15,83,42,1,1,35,93,24,1,0
4209,58.7,89.05,9.44,76,78,2,3,23,53,63,2,1
4210,57.45,80.07,5.11,32,88,2,0,81,30,35,0,0
4211,59.54,94.08,5.25,56,75,5,3,83,76,54,2,1
4212,80.18,95.51,9.6,33,61,1,0,75,48,24,2,0
4213,78.41,57.77,6.33,94,37,3,3,94,41,81,4,1
4214,65.05,72.3,9.19,44,90,0,1,42,52,45,4,0
4215,82.42,56.01,6.87,97,52,0,1,52,91,80,2,1
4216,90.26,69.16,5.57,76,22,2,3,50,68,70,1,0
4217,56.79,78.09,5.39,90,47,2,1,26,42,88,0,0
4218,76.42,94.16,5.75,61,20,3,3,24,88,75,0,0
4219,84.64,91.4,6.2,61,82,2,0,56,48,69,1,0
4220,65.85,60.48,7.34,66,66,0,1,20,25,55,2,0
4221,68.23,59,8.37,63,56,1,0,89,71,43,0,0
4222,81.39,80.34,9.73,60,67,5,3,64,33,98,4,1
4223,93.61,77.88,7.12,22,38,0,0,66,36,49,3,0
4224,89.83,66.45,7.49,20,33,3,2,87,99,88,4,1
4225,80.07,93.68,7.5,98,86,1,3,49,47,67,1,1
4226,86.4,94.88,7.59,30,84,1,1,79,28,41,3,0
4227,70.69,72.31,7.49,26,45,5,1,43,85,52,0,0
4228,82.56,93.28,5.04,31,29,0,2,50,23,88,0,0
4229,75.05,71.51,5.01,57,96,1,3,47,39,69,3,0
4230,63.17,86.68,5.47,73,89,1,3,64,60,42,0,1
4231,85.17,75.47,5.49,86,62,2,3,23,55,29,3,0
4232,78.93,60.27,8.38,72,89,1,3,80,25,55,2,1
4233,70.42,94.9,5.98,51,99,3,0,58,84,36,1,0
4234,94.19,74.53,9.29,64,91,1,3,43,69,72,4,1
4235,55.9,86.58,9.46,70,78,2,0,90,83,27,3,1
4236,68.58,70.79,9.68,56,22,4,0,65,22,63,3,0
4237,57.45,55.81,9.51,78,24,4,1,72,56,80,2,1
4238,87.96,59.32,6.31,73,97,3,3,67,22,25,4,1
4239,85.19,76.34,7.45,37,56,5,0,28,52,90,2,0
4240,69.25,84.67,5.84,20,71,5,3,41,78,56,2,0
4241,84.05,69.39,8.87,40,85,3,2,21,34,73,1,1
4242,72.03,84.91,9.26,47,82,1,0,35,75,42,0,0
4243,87.52,85.04,9.09,35,26,1,1,24,80,76,4,0
4244,74.53,85.27,7.08,67,72,4,3,31,87,70,2,1
4245,72.73,76.18,8.64,47,25,4,1,71,98,77,0,1
4246,95.19,94.34,5.47,41,26,0,0,45,90,38,0,0
4247,65.79,76.04,5.19,20,63,4,0,34,87,46,0,0
4248,60.18,74.36,8.62,61,37,4,1,86,81,44,0,1
4249,80.14,63.57,7.04,89,73,3,3,92,86,40,1,1
4250,96.68,68.23,9.78,22,48,0,0,78,42,44,1,0
4251,71.25,56.82,5.47,99,44,5,2,58,33,70,2,1
4252,57.67,82.24,9.11,63,82,0,1,82,25,90,0,1
4253,69.59,65.69,7.3,46,87,1,0,44,52,54,2,0
4254,76.76,68.08,8.97,70,32,1,3,60,28,89,3,1
4255,61.96,88.15,8.92,43,51,0,0,47,31,69,1,0
4256,83.3,69.07,9.4,39,46,0,3,40,70,34,1,0
4257,97.9,65.41,6.43,51,70,1,3,80,22,43,4,0
4258,74.42,62.27,9.56,32,53,3,0,76,75,68,3,1
4259,70.25,88.32,5.73,62,47,3,2,30,65,87,1,0
4260,72.23,60.58,5.39,39,92,3,3,38,55,26,0,0
4261,59.95,74.51,7.07,21,91,3,1,94,32,73,0,0
4262,92.98,76.8,8.98,87,49,1,3,20,32,57,0,0
4263,72.84,84.56,7.27,79,28,2,3,51,77,64,2,1
4264,71.65,82.23,8.98,23,32,4,2,96,53,28,1,0
4265,83.37,89.86,8.5,36,83,4,3,53,62,74,2,1
4266,74.01,56.92,6.01,20,57,4,0,36,47,71,1,0
4267,82.87,67.75,9.55,52,41,4,2,74,75,96,4,1
4268,57.64,67.05,5.29,49,50,1,3,38,66,68,2,0
4269,89.99,61.28,9.31,24,61,2,0,93,54,74,1,0
4270,95.44,67.43,6.46,31,81,1,0,61,97,89,4,0
4271,82.9,68.32,7.4,51,83,2,3,78,38,95,1,1
4272,96.05,77.44,7.03,57,93,1,1,92,70,98,3,1
4273,61.51,83.54,5.82,36,28,0,1,94,39,22,2,0
4274,75.53,71.39,6.72,77,63,2,3,57,48,87,0,1
4275,80.88,85.94,5.93,59,82,4,3,50,91,57,4,1
4276,80.01,69.46,5.98,43,59,2,0,85,84,89,4,0
4277,72.26,67.48,5.9,31,60,5,3,88,57,68,0,0
4278,69.54,78.27,7.35,38,91,3,3,69,68,27,4,1
4279,60.45,56.02,8.83,48,69,2,0,49,47,64,0,0
4280,71.84,58.43,7.73,71,39,5,3,54,52,48,0,1
4281,61.99,72.97,9.29,36,89,3,3,78,32,98,1,1
4282,86.58,95.55,8.06,92,61,5,3,36,63,68,2,1
4283,63.98,86.03,8.31,40,52,3,0,85,71,43,3,0
4284,57.52,58.79,8.2,79,82,0,3,99,96,40,4,1
